Player,Age,Pos,Min_24,90s_24,Gls_24,Ast_24,G+A_24,xG_24,npxG_24,xAG_24,PrgC_24,PrgP_24,PrgR_24,Min_25,90s_25,Gls_25,Ast_25,G+A_25,PrgC_25,PrgP_25,PrgR_25,xG_25,xAG_25,Age_current,GA_per90_24,xG_per90_24,xAG_per90_24,GA_per90_25,xG_per90_25,xAG_per90_25,GA_consistency,GA_volatility,xG_consistency,xG_volatility,xAG_consistency,xAG_volatility,GA_trend,xG_trend,xAG_trend,Pos_encoded,Pos_24
Alberto Marí,23.0,FW,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FW
Alberto Moleiro,20.0,FW,2714.0,30.2,6.0,1.0,7.0,5.6,5.6,3.3,97.0,116.0,179.0,172.0,1.9,0.0,0.0,0.0,7.0,9.0,14.0,0.0,0.0,22.0,0.2317880794701987,0.18543046357615894,0.10927152317880795,0.0,0.0,0.0,0.11589403973509935,0.2317880794701987,0.09271523178807947,0.18543046357615894,0.054635761589403975,0.10927152317880795,-0.2317880794701987,-0.18543046357615894,-0.10927152317880795,1,FW
Alberto Moreno,32.0,DF,1727.0,19.2,0.0,0.0,0.0,0.4,0.4,1.2,23.0,81.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.020833333333333336,0.0625,0.0,0.0,0.0,0.0,0.0,0.010416666666666668,0.020833333333333336,0.03125,0.0625,0.0,-0.020833333333333336,-0.0625,0,DF
Alberto Paleari,31.0,GK,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alberto Reina,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.7,0.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alberto Risco,18.0,MF,69.0,0.8,0.0,0.0,0.0,0.2,0.2,0.1,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0625,0.125,0.0,-0.25,-0.125,3,MF
Alberto costa,20.0,DF,357.0,4.0,0.0,1.0,1.0,0.6,0.6,0.2,8.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.25,0.15,0.05,0.0,0.0,0.0,0.125,0.25,0.075,0.15,0.025,0.05,-0.25,-0.15,-0.05,0,DF
Albian Hajdari,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Aleix Febas,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,0.0,0.0,11.0,22.0,18.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Aleix García,27.0,MF,1455.0,16.2,3.0,4.0,7.0,1.0,1.0,4.9,27.0,120.0,47.0,226.0,2.5,0.0,0.0,0.0,1.0,10.0,6.0,0.0,0.0,29.0,0.4320987654320988,0.0617283950617284,0.30246913580246915,0.0,0.0,0.0,0.2160493827160494,0.4320987654320988,0.0308641975308642,0.0617283950617284,0.15123456790123457,0.30246913580246915,-0.4320987654320988,-0.0617283950617284,-0.30246913580246915,3,MF
Alejandro Balde,20.0,DF,2284.0,25.4,0.0,4.0,4.0,0.5,0.5,3.4,107.0,93.0,246.0,219.0,2.4,0.0,0.0,0.0,5.0,9.0,23.0,0.0,0.0,22.0,0.15748031496062992,0.01968503937007874,0.13385826771653545,0.0,0.0,0.0,0.07874015748031496,0.15748031496062992,0.00984251968503937,0.01968503937007874,0.06692913385826772,0.13385826771653545,-0.15748031496062992,-0.01968503937007874,-0.13385826771653545,0,DF
Alejandro Francés,21.0,DF,1173.0,13.0,0.0,0.0,0.0,0.2,0.2,0.3,18.0,63.0,21.0,24.0,0.3,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,23.0,0.0,0.015384615384615385,0.023076923076923075,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.015384615384615385,0.011538461538461537,0.023076923076923075,0.0,-0.015384615384615385,-0.023076923076923075,0,DF
Alejandro Garnacho,20.0,MF,2199.0,24.4,6.0,2.0,8.0,7.3,7.3,4.5,141.0,56.0,290.0,12.0,0.1,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,22.0,0.3278688524590164,0.29918032786885246,0.18442622950819673,0.0,0.0,0.0,0.1639344262295082,0.3278688524590164,0.14959016393442623,0.29918032786885246,0.09221311475409837,0.18442622950819673,-0.3278688524590164,-0.29918032786885246,-0.18442622950819673,3,MF
Alejandro Jiménez,19.0,DF,1266.0,14.1,0.0,1.0,1.0,0.8,0.8,1.3,55.0,37.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.07092198581560284,0.056737588652482275,0.0921985815602837,0.0,0.0,0.0,0.03546099290780142,0.07092198581560284,0.028368794326241138,0.056737588652482275,0.04609929078014185,0.0921985815602837,-0.07092198581560284,-0.056737588652482275,-0.0921985815602837,0,DF
Alejandro Rego,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alejandro Rodriguez,16.0,MF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alejo Véliz,20.0,FW,1127.0,12.5,1.0,0.0,1.0,2.3,2.3,0.6,2.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.08,0.184,0.048,0.0,0.0,0.0,0.04,0.08,0.092,0.184,0.024,0.048,-0.08,-0.184,-0.048,1,FW
Aleksandar Pavlovic,20.0,MF,1451.0,16.1,1.0,0.0,1.0,0.6,0.6,0.2,15.0,128.0,33.0,133.0,1.5,1.0,0.0,1.0,1.0,13.0,3.0,0.85,0.0,22.0,0.06211180124223602,0.03726708074534161,0.012422360248447204,0.6666666666666666,0.5666666666666667,0.0,0.36438923395445133,0.6045548654244306,0.3019668737060041,0.5293995859213251,0.006211180124223602,0.012422360248447204,0.6045548654244306,0.5293995859213251,-0.012422360248447204,3,MF
Aleksandar Sedlar,32.0,DF,594.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Aleksandr Golovin,28.0,MF,1153.0,12.8,3.0,0.0,3.0,2.3,2.3,2.4,39.0,112.0,72.0,245.0,2.7,0.0,0.0,0.0,3.0,10.0,13.0,0.0,0.0,30.0,0.234375,0.17968749999999997,0.18749999999999997,0.0,0.0,0.0,0.1171875,0.234375,0.08984374999999999,0.17968749999999997,0.09374999999999999,0.18749999999999997,-0.234375,-0.17968749999999997,-0.18749999999999997,3,MF
Alen Sherri,26.0,GK,621.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alessandro Bastoni,25.0,DF,2333.0,25.9,1.0,5.0,6.0,0.8,0.8,2.3,62.0,162.0,83.0,265.0,2.9,1.0,1.0,2.0,5.0,18.0,13.0,0.85,0.8,27.0,0.23166023166023167,0.030888030888030892,0.0888030888030888,0.6896551724137931,0.29310344827586204,0.27586206896551724,0.4606577020370124,0.4579949407535615,0.16199573958194646,0.26221541738783116,0.18233257888430301,0.18705898016242845,0.4579949407535615,0.26221541738783116,0.18705898016242845,0,DF
Alessandro Bianco,21.0,MF,2600.0,28.9,1.0,0.0,1.0,1.3,1.3,1.2,35.0,125.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.03460207612456748,0.04498269896193772,0.04152249134948097,0.0,0.0,0.0,0.01730103806228374,0.03460207612456748,0.02249134948096886,0.04498269896193772,0.020761245674740483,0.04152249134948097,-0.03460207612456748,-0.04498269896193772,-0.04152249134948097,3,MF
Alessandro Buongiorno,25.0,DF,1924.0,21.4,1.0,0.0,1.0,0.8,0.8,0.6,27.0,82.0,8.0,113.0,1.3,0.0,1.0,1.0,3.0,7.0,1.0,0.0,0.8,27.0,0.04672897196261683,0.03738317757009346,0.028037383177570093,0.7692307692307692,0.0,0.6153846153846154,0.407979870596693,0.7225017972681523,0.01869158878504673,0.03738317757009346,0.32171099928109276,0.5873472322070453,0.7225017972681523,-0.03738317757009346,0.5873472322070453,0,DF
Alessandro Circati,20.0,DF,540.0,6.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,10.0,0.0,270.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,22.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.049999999999999996,0.0,0.0,0.0,-0.049999999999999996,0.0,0,DF
Alessandro Deiola,28.0,MF,1432.0,15.9,2.0,1.0,3.0,1.7,1.7,0.6,11.0,40.0,36.0,200.0,2.2,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,30.0,0.18867924528301885,0.10691823899371068,0.03773584905660377,0.0,0.0,0.0,0.09433962264150943,0.18867924528301885,0.05345911949685534,0.10691823899371068,0.018867924528301886,0.03773584905660377,-0.18867924528301885,-0.10691823899371068,-0.03773584905660377,3,MF
Alessandro Di Pardo,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alessandro Florenzi,33.0,FW,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FW
Alessandro Gabrielloni,30.0,FW,142.0,1.6,1.0,1.0,2.0,0.3,0.3,0.8,5.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.25,0.18749999999999997,0.5,0.0,0.0,0.0,0.625,1.25,0.09374999999999999,0.18749999999999997,0.25,0.5,-1.25,-0.18749999999999997,-0.5,1,FW
Alessandro Marcandalli,21.0,DF,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Alessandro Vogliacco,25.0,DF,715.0,7.9,2.0,0.0,2.0,1.3,1.3,0.0,9.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.2531645569620253,0.16455696202531644,0.0,0.0,0.0,0.0,0.12658227848101264,0.2531645569620253,0.08227848101265822,0.16455696202531644,0.0,0.0,-0.2531645569620253,-0.16455696202531644,0.0,0,DF
Alessandro Zanoli,23.0,FW,1711.0,19.0,1.0,0.0,1.0,0.4,0.4,1.6,65.0,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.05263157894736842,0.021052631578947368,0.08421052631578947,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.010526315789473684,0.021052631578947368,0.042105263157894736,0.08421052631578947,-0.05263157894736842,-0.021052631578947368,-0.08421052631578947,1,FW
Alessio Cacciamani,17.0,MF,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alessio Castro-Montes,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alessio Iovine,33.0,DF,387.0,4.3,0.0,0.0,0.0,0.0,0.0,0.2,9.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.04651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488375,0.04651162790697675,0.0,0.0,-0.04651162790697675,0,DF
Alessio Romagnoli,29.0,DF,2672.0,29.7,2.0,0.0,2.0,2.4,2.4,0.3,8.0,90.0,4.0,90.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,0.06734006734006734,0.0808080808080808,0.0101010101010101,0.0,0.0,0.0,0.03367003367003367,0.06734006734006734,0.0404040404040404,0.0808080808080808,0.00505050505050505,0.0101010101010101,-0.06734006734006734,-0.0808080808080808,-0.0101010101010101,0,DF
Alessio Zerbin,25.0,DF,1518.0,16.9,1.0,1.0,2.0,1.9,1.9,2.1,53.0,54.0,70.0,171.0,1.9,0.0,1.0,1.0,10.0,11.0,8.0,0.0,0.8,27.0,0.1183431952662722,0.11242603550295859,0.12426035502958581,0.5263157894736842,0.0,0.4210526315789474,0.3223294923699782,0.407972594207412,0.05621301775147929,0.11242603550295859,0.2726564933042666,0.2967922765493616,0.407972594207412,-0.11242603550295859,0.2967922765493616,0,DF
Alex Baena,23.0,MF,2595.0,28.8,7.0,9.0,16.0,7.1,6.3,11.7,91.0,189.0,154.0,67.0,0.7,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,25.0,0.5555555555555556,0.24652777777777776,0.40624999999999994,0.0,0.0,0.0,0.2777777777777778,0.5555555555555556,0.12326388888888888,0.24652777777777776,0.20312499999999997,0.40624999999999994,-0.5555555555555556,-0.24652777777777776,-0.40624999999999994,3,MF
Alex Iwobi,28.0,FW,2981.0,33.1,9.0,6.0,15.0,4.7,4.7,7.0,144.0,213.0,246.0,313.0,3.5,0.0,1.0,1.0,19.0,24.0,21.0,0.0,0.8,30.0,0.45317220543806647,0.1419939577039275,0.21148036253776434,0.2857142857142857,0.0,0.2285714285714286,0.3694432455761761,0.16745791972378077,0.07099697885196375,0.1419939577039275,0.22002589555459645,0.017091066033664254,-0.16745791972378077,-0.1419939577039275,0.017091066033664254,1,FW
Alex Král,26.0,MF,2714.0,30.2,0.0,1.0,1.0,1.5,1.5,1.5,49.0,78.0,79.0,110.0,1.2,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,28.0,0.033112582781456956,0.049668874172185434,0.049668874172185434,0.0,0.0,0.0,0.016556291390728478,0.033112582781456956,0.024834437086092717,0.049668874172185434,0.024834437086092717,0.049668874172185434,-0.033112582781456956,-0.049668874172185434,-0.049668874172185434,3,MF
Alex McCarthy,34.0,GK,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alex Meret,27.0,GK,3005.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alex Padilla,20.0,GK,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alex Palmer,27.0,GK,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alex Scott,20.0,MF,755.0,8.4,0.0,0.0,0.0,0.7,0.7,0.9,15.0,52.0,33.0,266.0,3.0,1.0,0.0,1.0,6.0,5.0,9.0,0.85,0.0,22.0,0.0,0.08333333333333333,0.10714285714285714,0.3333333333333333,0.2833333333333333,0.0,0.16666666666666666,0.3333333333333333,0.18333333333333332,0.2,0.05357142857142857,0.10714285714285714,0.3333333333333333,0.2,-0.10714285714285714,3,MF
Alex Sola,25.0,MF,1029.0,11.4,0.0,1.0,1.0,1.0,1.0,0.7,24.0,23.0,61.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.08771929824561403,0.08771929824561403,0.06140350877192982,0.0,0.0,0.0,0.043859649122807015,0.08771929824561403,0.043859649122807015,0.08771929824561403,0.03070175438596491,0.06140350877192982,-0.08771929824561403,-0.08771929824561403,-0.06140350877192982,3,MF
Alexander Bernhardsson,25.0,FW,1263.0,14.0,7.0,2.0,9.0,4.1,4.1,1.3,25.0,33.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.6428571428571429,0.2928571428571428,0.09285714285714286,0.0,0.0,0.0,0.32142857142857145,0.6428571428571429,0.1464285714285714,0.2928571428571428,0.04642857142857143,0.09285714285714286,-0.6428571428571429,-0.2928571428571428,-0.09285714285714286,1,FW
Alexander Isak,24.0,FW,2756.0,30.6,23.0,6.0,29.0,20.3,17.2,4.3,83.0,88.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9477124183006536,0.6633986928104575,0.14052287581699346,0.0,0.0,0.0,0.4738562091503268,0.9477124183006536,0.33169934640522875,0.6633986928104575,0.07026143790849673,0.14052287581699346,-0.9477124183006536,-0.6633986928104575,-0.14052287581699346,1,FW
Alexander Meyer,33.0,GK,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.0,0.0,-0.05,2,GK
Alexander Nübel,27.0,GK,3060.0,34.0,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.029411764705882353,0.0,0.008823529411764706,0.0,0.0,0.0,0.014705882352941176,0.029411764705882353,0.0,0.0,0.004411764705882353,0.008823529411764706,-0.029411764705882353,0.0,-0.008823529411764706,2,GK
Alexander Prass,23.0,DF,1566.0,17.4,0.0,1.0,1.0,0.9,0.9,2.8,28.0,63.0,66.0,34.0,0.4,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,25.0,0.0574712643678161,0.05172413793103449,0.16091954022988506,0.0,0.0,0.0,0.02873563218390805,0.0574712643678161,0.025862068965517244,0.05172413793103449,0.08045977011494253,0.16091954022988506,-0.0574712643678161,-0.05172413793103449,-0.16091954022988506,0,DF
Alexander Røssing-Lelesiit,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1.9,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alexander Schwolow,32.0,GK,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Alexander Sørloth,28.0,FW,1566.0,17.4,20.0,2.0,22.0,16.8,16.0,1.6,32.0,31.0,81.0,211.0,2.3,1.0,0.0,1.0,6.0,4.0,15.0,0.85,0.0,30.0,1.264367816091954,0.9655172413793105,0.09195402298850576,0.4347826086956522,0.3695652173913044,0.0,0.8495752123938032,0.8295852073963018,0.6675412293853075,0.5959520239880061,0.04597701149425288,0.09195402298850576,-0.8295852073963018,-0.5959520239880061,-0.09195402298850576,1,FW
Alexandre Alemão,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Alexandre Lacazette,33.0,FW,2051.0,22.8,15.0,2.0,17.0,16.3,11.7,3.4,24.0,66.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.7456140350877193,0.7149122807017544,0.14912280701754385,0.0,0.0,0.0,0.37280701754385964,0.7456140350877193,0.3574561403508772,0.7149122807017544,0.07456140350877193,0.14912280701754385,-0.7456140350877193,-0.7149122807017544,-0.14912280701754385,1,FW
Alexis Claude-Maurice,26.0,MF,2109.0,23.4,9.0,2.0,11.0,4.7,4.7,1.2,59.0,61.0,102.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,0.47008547008547014,0.20085470085470086,0.05128205128205128,0.0,0.0,0.0,0.23504273504273507,0.47008547008547014,0.10042735042735043,0.20085470085470086,0.02564102564102564,0.05128205128205128,-0.47008547008547014,-0.20085470085470086,-0.05128205128205128,3,MF
